ID,PUBLISHED,UPDATED,TITLE,CONTENT,CONTENT_SIZE,HAS_LINK,AUTHOR_NAME,AUTHOR_URI,CHANNELID
Oby7NvVBYewuvYZxX2kW9ZUwjZOMhKNP04sjXyKM-9U,2013-10-20T14:31:51,2013-10-20T14:31:51,Oh wow  did you ...,Oh wow  did you even read my comment or did your blatant asperger hinder you? You're not proving anything  you're just claiming to be 27. You could've just changed the profile to a picture of your old man or someone you know.  No  if you were actually 27 ﻿ you would've killed yourself by now. All of your writing  especially the ones that feature the emoticon "XD" conflicts with your claims.  "Not as a trolling kid with no life at all" Odd  because you just told me that is what you are doing.,496,0,JudgeBeardd,JudgeBeardd,UCo5EU1YuWqoQ_M-COwGXoug
Oby7NvVBYewA3eMmNwYOJY7ln6qi4h7bsOF3cixi0H0,2013-10-20T14:31:32,2013-10-20T14:31:32,Try look through ...,Try look through the﻿ window >.<,32,0,Henry Ha,M5GD6SkBdK7Y0D7pgUT_Dw,UCM5GD6SkBdK7Y0D7pgUT_Dw
Oby7NvVBYeyVC_1QMNDv6RKi8y_OpVu-iprTpIhfWXI,2013-10-20T14:31:21,2013-10-20T14:31:21,"FIB" can't live ...,"FIB" can't live with em  can't kill﻿ em!,41,0,Christopher DiPietro,nfOY87r6DDcVP3jxk154-w,UCnfOY87r6DDcVP3jxk154-w
Oby7NvVBYezLNjeawbFvjT63mKyAtplNfmt5xT2FI6c,2013-10-20T14:26:00,2013-10-20T14:26:00,that's a nice ...,that's a nice insult﻿ chain you've got there,44,0,swinubguy17,swinubguy17,UCMn5GVFxhG1E-l1yHYM4kyw
Oby7NvVBYezZfPEJZlYkC1slcW_v597gQ3iPdLWuKu8,2013-10-20T14:20:49,2013-10-20T14:20:49,Yes  it﻿ was.,Yes  it﻿ was.,13,0,Revixy,Revixy,UCsDytwixmDOOdBOOmZeQjHA
Oby7NvVBYeyii7QcEDhCj7wQcp5y26Vz6oNLU4kfcZo,2013-10-20T14:18:58,2013-10-20T14:18:58, ...,grgdfgfyshgafuyyyyyyyyyyyyyyyyyyyyyaaaaaaaaaaaaaaaaaahhhhhhhhhhhhhhffffffffffffffffffflllllllllllllllllllllllllllllllllllllllllllllllllleeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeehhhhhhhhhhhhhbbbbbbbbbbbbxxxxxxxxghghasfffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffhyes﻿,279,0,Purshoam Tak,YC-l9VGO-gXkVvTU60O_Xg,UCYC-l9VGO-gXkVvTU60O_Xg
Oby7NvVBYewbshWaw-RQuRYrq4H44HtYWJJ3ltQV-d0,2013-10-20T14:16:05,2013-10-20T14:16:05,Unlimited Money ...,Unlimited Money Cheat PS﻿ 3 Only!!!!  /watch?v=fof6rmCidLg,58,1,kondor123279,kondor123279,UCVkVqgzQO22mwrO_iPEmrEw
Oby7NvVBYewesPLr7Pn-YOHrVMm64xhutgjxBFmPrXw,2013-10-20T14:15:15,2013-10-20T14:15:15,It looks﻿ more like ...,It looks﻿ more like a prototype aircraft.,41,0,m4c43ver,m4c43ver,UC8_1jNMWSD8A6xSGRKpDYYg
Oby7NvVBYexEnD7AsZJdtBXnJLQIe2g-E6MkTzZZAhM,2013-10-20T14:14:33,2013-10-20T14:14:33,Death﻿ Note was ...,Death﻿ Note was great.,22,0,Mason121127,Mason121127,UCO5EBp_Xo17Aa1_9bsMw7tw
Oby7NvVBYewwMbKRI_pdDCfXPKpsBeSyq5hpoPFiGng,2013-10-20T14:10:58,2013-10-20T14:10:58,Incorrect  that is ...,Incorrect  that is indeed myself kid. And I'm not Norwegian  I'm actually Danish. clearly ain't paying attention with the information I'm giving you  nor do you have eyes  it says "Revixy"  on the facebook. If I had a kid  they'd be 7﻿ years old now  use your head. For your information  the picture I have on here is from the animation called "Death Note" which aired in 2006  I've had this avatar since then  and my hair was just as long as the characters hair on my avatar back then  in 2006.,495,0,Revixy,Revixy,UCsDytwixmDOOdBOOmZeQjHA
Oby7NvVBYeyd1IjPxTIYjz2RDzNa8ifFwz3QXkEuhCs,2013-10-20T14:00:03,2013-10-20T14:00:03,this could be a new ...,this could be a new replacement for stealth bomber  so the enemies would go freaked﻿ out,88,0,FiqJokerz99,FiqJokerz99,UCgNaZo2mh1DS9he1qOeRltg
Oby7NvVBYezQ0gwJcL4cbZinhyZwlltBytg_bfFBmhI,2013-10-20T13:55:42,2013-10-20T13:55:42,fib have one too﻿ xd,fib have one too﻿ xd,20,0,computersexpertable,computersexpertable,UC2MyM1H9cEtH5451PRFqPiQ
Oby7NvVBYexrJFiEKPYnFhHvqiIwu52sqYWTQe-qV7Q,2013-10-20T13:46:04,2013-10-20T13:46:04,yes he is an ...,yes he is an asshole but it﻿ would be funny if hw would actually react to it,76,0,MultiNightCreeper,MultiNightCreeper,UCDd2F-WrBAB6nXVt_j-jnhA
Oby7NvVBYewgERF1IUHlJj9LrVoz_Iin7Z7OsbQF6Dc,2013-10-20T13:34:47,2013-10-20T13:34:47,Wait  you think ...,Wait  you think that by posting your Facebook page (Which I knew﻿ you had  considering that the only people who use "no life" as an insult have one)  which has a picture of a bald 27-35 Norwegian man  will prove you are an adult? I am laughing way harder now considering that right next to it you have a picture of a generic teenage emo anime character with hair.  Guess what? I live in Scandinavia myself  and I bet that that's actually your father. I know how children work over here.  Don't stop.,499,0,JudgeBeardd,JudgeBeardd,UCo5EU1YuWqoQ_M-COwGXoug
Oby7NvVBYexDAHbvKYXedOH_dZ__PvdV304HnNjMCuk,2013-10-20T13:28:36,2013-10-20T13:28:36,No  the government ...,No  the government did a﻿ deal with extra terrestrials for technology. That's why they have UFOs.,97,0,KLiP5z617,KLiP5z617,UCiubTVmSzR8ObOqXS1yc-Tg
Oby7NvVBYewa1sNSMF2dI7mdnEmLyxXeipNy3hFcbK0,2013-10-20T13:26:49,2013-10-20T13:26:49,*DarkEnergy* ﻿,*DarkEnergy* ﻿,14,0,Emiel van der Poll,emiel02000,UC88PAkYIXdg7D97L7m3RpLw
Oby7NvVBYeybPMiNX8jN-xhfTXp1Lwgwehy3-phamsY,2013-10-20T13:25:59,2013-10-20T13:25:59,Watch the﻿ video on ...,Watch the﻿ video on IGN's channel ;),36,0,Czarek Skrobacki,TrFuQuXV9MmPNilM1vXYSg,UCTrFuQuXV9MmPNilM1vXYSg
Oby7NvVBYeyaVS5RwxagGLWTHGyCQhz5qA3tzPgoyZE,2013-10-20T13:22:33,2013-10-20T13:22:33,Is it me or does ...,Is it me or does the UFO look﻿ awesome.,39,0,Faris Othman,93394348,UCz80MN-C43NGkFvrENCrESA
Oby7NvVBYeyZFaGoIK1zYDZIew3tB-1Fwq5ifKFnpCM,2013-10-20T13:21:16,2013-10-20T13:21:16,prove it﻿,prove it﻿,9,0,RC Antics,5dmc1,UCYZosTRyH65IT3RSxbwCgcw
Oby7NvVBYezXCwyALO8g0wuWO3ePSx0-2YX-SCqzjG4,2013-10-20T12:55:46,2013-10-20T12:55:46,Yeah  UFO in Sandy ...,Yeah  UFO in Sandy Shores belongs﻿ to FIB,41,0,Czarek Skrobacki,TrFuQuXV9MmPNilM1vXYSg,UCTrFuQuXV9MmPNilM1vXYSg
Oby7NvVBYeyXchwV28pwZH5z-H5UMILOnjN8k-8Infk,2013-10-20T12:51:37,2013-10-20T12:51:37,I'm sorry  what was ...,I'm sorry  what was that again? facebook(dot)com/Revixy Come﻿ again  kid. And﻿ no﻿ I never said "stop﻿ treating me like a kid." Because I know I'm not. you're that type of kid  that thinks you can put shit in peoples mouths. Well guess what ﻿ you even fail at that. Of all the things you can choose to be on the internet  you yet choose to be an idiot. But I guess it can't be helped when you're not smart enough to appear smarter than you really﻿ are. *shrug*,460,0,Revixy,Revixy,UCsDytwixmDOOdBOOmZeQjHA
Oby7NvVBYexQDtd-EfoGnF4CgblBUmE5yRHjiIcgElQ,2013-10-20T12:34:13,2013-10-20T12:34:13,there is﻿ no ...,there is﻿ no jetpack..,22,0,MrxProGamingHD,MrxProGamingHD,UCKujMi0O9Ojn76tDq6JxUfQ
Oby7NvVBYeyZnRooWVE6VyX8nQd_T4jIHrCx5x0oW-o,2013-10-20T12:32:36,2013-10-20T12:32:36,fuck beverly﻿,fuck beverly﻿,13,0,Sanjay Wilson,animerulezx,UCaqHb81xzXOR1bbv2jkUyZw
Oby7NvVBYezP9QJrcQoeNrStr8sfwwGgxp-D2Z3ooY8,2013-10-20T12:19:01,2013-10-20T12:19:01,someone should take ...,someone should take a photo of it﻿ and send it to beverly  the paparazzi,72,0,MultiNightCreeper,MultiNightCreeper,UCDd2F-WrBAB6nXVt_j-jnhA
Oby7NvVBYexrSw0RVLuJFbJaAcCDzjLfp3ZaMGBh8AQ,2013-10-20T12:06:22,2013-10-20T12:06:22,Lol darth﻿,Lol darth﻿,10,0,Gerald Rice,y5Y7jR1PfLM8VzFBR0N5dQ,UCy5Y7jR1PfLM8VzFBR0N5dQ
Oby7NvVBYez6GbauC5Zxl9WL9dgtT1h890MKs3J10Ak,2013-10-20T11:53:59,2013-10-20T11:53:59,That's the whole ...,That's the whole point Rockstar is trying to make!﻿ Everyone in the USA are freaked out about conspiracy theories and the goverment.  and Rockstar is making fun of it xD,169,0,Darth Nihilus,FGozzy,UC0ZXyiutRexJxenlCEzH6yQ
Oby7NvVBYewlkLncUGOP2Qsnp6PxPsvPprccrF4MGHw,2013-10-20T11:44:48,2013-10-20T11:44:48,The hatch ...,The hatch underneath this UFO opens up and the other UFO's are fake FiB holograms... maybe if you fly the jetpack (when﻿ it's found) up to the hatch you can to in and fly it.,174,0,Michael Walsh,walshmleeds,UCEjKxM-myMHoCYTYbisXmug
Oby7NvVBYeyAjDHjoy1wWm3LIOndWrtWs3W31bu5sN0,2013-10-20T10:36:44,2013-10-20T10:36:44,Die Alien﻿ ))),Die Alien﻿ ))),14,0,mcr1ukr,mcr1ukr,UCO2hpP7pQD-fF82O3jBgJaw
Oby7NvVBYezJo0r4aOlKfirKJwcDqXqFfMZgcTgFZn4,2013-10-20T10:30:25,2013-10-20T10:30:25,HAHAHAHA Oh god  ...,HAHAHAHA Oh god  you're literally just proving my point by acting like an angsty autistic "rebel"  spewing redundancy and hypocritical comments allover the place. You are NOT 27  kid. Stop trying so damn hard. And from the looks of it  everybody else are doubting you aswell.﻿ You are the one humiliating himself here  and you know it. Here are some quotes that directly contradicts your claim: "ur a fukin child wit no lyfe" "you're intelligence level" "s-stop treating me like a k-kid!" Cry harder.,500,0,JudgeBeardd,JudgeBeardd,UCo5EU1YuWqoQ_M-COwGXoug
Oby7NvVBYexmxDEiy1UispDKatRYdGXOpbPuljQI4B4,2013-10-20T10:38:19,2013-10-20T10:38:19,u both are both﻿ ...,u both are both﻿ immature...,28,0,Michael Uy,uc8ZhKhhC9yCysDGwNAGfQ,UCuc8ZhKhhC9yCysDGwNAGfQ
Oby7NvVBYeyEL14R1NQZ0SvD9b8gS3lnb4bO3951HAs,2013-10-20T11:12:03,2013-10-20T11:12:03,Nah the﻿ ...,Nah the﻿ JudgeBeardd guy is hilarious.,38,0,MrChocolateXMan,MrChocolateXMan,UC1QCIBFLnzJDYo3cTbV1xVA
Oby7NvVBYeyCEQlG6zVNS20WDhaoaojL4ls47d5Gs6s,2013-10-20T10:02:49,2013-10-20T10:02:49,Free $50 ...,Free $50 Playstation Network﻿ Code  Step 1: Go to the app store on your iphone  ipod  ipad  android  or tablet and download the app "checkpoints"  Step 2: Go to the settings section of the app (could show up as a gear symbol in the top corner). Create a quick account and type in the bonus code: gifted50  Step 3: Once you create an account with that bonus code a message will pop up with your free $50 PSN Code. Thanks and enjoy. Use the bonus code: gifted50,459,0,IcYcoLdzz,IcYcoLdzz,UCmFxCLAcHQQgWId7o9DgMbA
Oby7NvVBYezbpRQ9evvPVD4PkcAqW7PgxTbiSBE8TzA,2013-10-20T09:52:02,2013-10-20T09:52:02,its not necessaraly ...,its not necessaraly a ufo. judging on what it does  the sounds it makes ﻿ the look of it  and the fact it has a cockpit. i say the military designed it based on a ufo and are testing. in the gta world i mean of course.,218,0,bostonianful,bostonianful,UCFg5wYcWi5icduIO9dvqhQA
Oby7NvVBYexj8L5kaRcFAMJEsdWfKlmbZTEoMO1nRiM,2013-10-20T09:50:25,2013-10-20T09:50:25,demons﻿,demons﻿,7,0,Vincent Wilson,scarvello,UCdm6BKUMP9AlN5p3wO0pvCw
Oby7NvVBYeyAJYl-I5KLyO6nfW7S4PxJdp8-n3vyYdw,2013-10-20T09:43:49,2013-10-20T09:43:49,Half﻿ life 3 is ...,Half﻿ life 3 is confirmed.,26,0,zeezeebooboo1,zeezeebooboo1,UCLKRZIHDOrVl5OJBY8s_BTA
Oby7NvVBYey6Kol-oYvxdQu2jVk7IGWpr4P60Foxt2c,2013-10-20T09:28:33,2013-10-20T09:28:33,congrats u got in﻿ ...,congrats u got in﻿ the best funny clips from gta 5,50,0,Sam Bone,M4GzEvntnL5bLZMbqTApAg,UCM4GzEvntnL5bLZMbqTApAg
Oby7NvVBYexHgecY6xHWIhy3IJ1__cED4JzwgnTsV5c,2013-10-20T08:51:07,2013-10-20T08:51:07,you can see it ...,you can see it before﻿ 100%,27,0,12345wery,12345wery,UCE3M-wUJ5-NVRnDI6zrkSHQ
Oby7NvVBYezYPKJyHN8uO_HS9YqJMktNmpZWreUShpw,2013-10-20T09:32:19,2013-10-20T09:32:19,nope﻿,nope﻿,5,0,bredalocos076,bredalocos076,UC-JkFidWkGnz4BtFJ2fRzug
Oby7NvVBYewZNKtoC6olBRKCJvhgMHStfbEU-arTbQU,2013-10-20T08:47:08,2013-10-20T08:47:08,What is the last﻿ ...,What is the last﻿ part with Franklin?,37,0,felix73881,felix73881,UCdTGCyqVEV034Q-vZqe0p8A
Oby7NvVBYewhV7uwX4j7WX5xmG7hGRdws725d0ftrXw,2013-10-20T08:19:11,2013-10-20T08:19:11,Is this part of the ...,Is this part of the story line or something or does this happen at﻿ a certain time at night? because I've never seen no UFO in the sky....,138,0,whitemanwii,whitemanwii,UCWELO_X4aJ_HOwgPphIoHuQ
Oby7NvVBYezUtCFuak7W5_Hf8nspbfbc8xLZmypyE2Y,2013-10-20T08:02:21,2013-10-20T08:02:21,Awesome﻿,Awesome﻿,8,0,EbonyVirtue,EbonyVirtue,UCGV6AnE9lGrNL7emZPnVHGg
Oby7NvVBYey1xWGZ11Nw3W8D6Ot2fYGuZ4b-ZBCD1o8,2013-10-20T07:46:36,2013-10-20T07:46:36,I think the army ...,I think the army made that UFO (made in﻿ china),47,0,Maxim Aidaruoos,OdTTvCP92bXEu1jYN75Xow,UCOdTTvCP92bXEu1jYN75Xow
Oby7NvVBYeyZfMGURmMQzJGVPEQ0z_4H0R5Lj8jMudw,2013-10-20T07:45:08,2013-10-20T07:45:08,it was interesting﻿ ...,it was interesting﻿ until the poor collision detection showed itself.,69,0,mike TIEGS,QWeAzvaJoH0TL9cLzR4UBQ,UCQWeAzvaJoH0TL9cLzR4UBQ
Oby7NvVBYewMgdIMf6vvBoyBqE3Gu39uD2g3VqW8eSs,2013-10-20T07:00:20,2013-10-20T07:00:20,The center part ...,The center part looks exactly like a circular B-2 Spirit. Maybe it's not aliens  but the government making everyone﻿ paranoid. IT'S A CONSPIRACY.,145,0,racergsxr1,racergsxr1,UCfMzwcY7a_SLkBjaV2zO97g
Oby7NvVBYezrlXVumRf5AFXKzqAhuyttRKsCYgSaKzg,2013-10-20T06:20:50,2013-10-20T06:20:50,Them aliens sure ...,Them aliens sure like dub step.﻿,32,0,NiggaWiddaAttitude,NiggaWiddaAttitude,UCxy3I59M1DWEUqPSq_pPZHQ
Oby7NvVBYexckpM9asssOeg67shghqlrAP8yYx3jbE0,2013-10-20T06:05:23,2013-10-20T06:05:23,Somebody call will﻿ ...,Somebody call will﻿ Smith....,29,0,Red Artistt,A0W3K1LqAl00AheD2se7Gg,UCA0W3K1LqAl00AheD2se7Gg
Oby7NvVBYewTgDYDYoli32Od1zP4trorB8mrLOH5c3g,2013-10-20T08:02:43,2013-10-20T08:02:43,"Somebody﻿ call ...,"Somebody﻿ call will Smith...." This is wrong it´s supossed to be "Will" not "will" so that means you need to call Smith or somebody will Smith something...  :/,160,0,( ͡° ͜ʖ ͡°),rafajoerman,UCGCY0ULGN2ciEwG5AZde5EQ
Oby7NvVBYexM29zoXvYSQQqqMZBEOKbkqyD88SzO0F4,2013-10-20T08:36:07,2013-10-20T08:36:07,Will Smith and that ...,Will Smith and that kike﻿ Jeff Goldblum,39,0,Yevgenij Pekurovskyy,tW7MCa_ZXECWdwidultauw,UCtW7MCa_ZXECWdwidultauw
Oby7NvVBYewx2xCWAkQxeIaaSOVeuDYLaUK0l5knIkw,2013-10-20T05:07:00,2013-10-20T05:07:00,This ain't﻿ saints ...,This ain't﻿ saints row  mother fucka.,37,0,The Ghast,KinggyEgg,UCvV-oQB-pYYDdHclofo-uEw
Oby7NvVBYexIr_LTJr89fTAFAs403NzNbLs68Q4NMKc,2013-10-20T05:27:23,2013-10-20T05:27:23,mad?﻿,mad?﻿,5,0,palmy7256,palmy7256,UCPl6P96mraVVzZDvVQUajQw
Oby7NvVBYexLdRibpxfBwe2xCSBl6jGOMq4_cnxFx4Y,2013-10-20T05:39:39,2013-10-20T05:39:39,Stfu.﻿,Stfu.﻿,6,0,Fatality,IiRvq7cbgJKJl7jfOvzI-g,UCIiRvq7cbgJKJl7jfOvzI-g
Oby7NvVBYew8UlQaCHnJfYkgi3wrdSghNScQF-bjUqA,2013-10-20T04:53:37,2013-10-20T04:53:37,does the ufo go ...,does the ufo go down or does it send you up when standing on it? cause is it goes down﻿ i think you'll be able to get it to ground level and see what happens!,158,0,Bosley8000,Bosley8000,UCUsFUbjpq02uwImKeNKa02g
Oby7NvVBYeyzTL6eDcd8-vC2W3MYtbFmwBPXv4Qs4bI,2013-10-20T04:32:53,2013-10-20T04:32:53,Am I the only ...,Am I the only person who thinks this might﻿ have been a B2 at one point Until rockstar just transformed it into a UFO,117,0,Watcher Steel,BlackOut5n,UCFvrYg3cx1U1e4PUf1uXXHA
Oby7NvVBYeweAVL_w6wyjIJM9mmUpYdAd_zTQx1MceA,2013-10-20T04:26:23,2013-10-20T04:26:23,i cant wait to see ...,i cant wait to see what DLC there going to have for﻿ this,57,0,TheRightBrotha,TheRightBrotha,UCUKZMo4JQNdT2WaYCYE-vDg
Oby7NvVBYewUkiYXNX4RavjNGN8Nexgz-c5rOHNjNC4,2013-10-20T04:26:09,2013-10-20T04:26:09,They say these ...,They say these graphics pushed what the Seventh generation of consoles can do. (Then again they say that about almost every﻿ game). But the graphics are really Neat! They are far superior than GTA IV!,200,0,GarciaGaming,JDINvs-teHbDjUFWjgx85A,UCJDINvs-teHbDjUFWjgx85A
Oby7NvVBYeyxKd9E9Hrvz_RsESbPufyvHqyxVm4d1hI,2013-10-20T04:17:57,2013-10-20T04:17:57,what is this? ...,what is this? saints row?﻿,26,0,Hat Hair,MrJoysiq,UCoJxFixpsnSRX5F3IMRKAoA
Oby7NvVBYezEnBdMrQeA4XpBrggnoMgMJNH9DER79OM,2013-10-20T03:55:43,2013-10-20T03:55:43,when you﻿ get under ...,when you﻿ get under the UFO you engine fails,44,0,tyler bryan,_K5FlCkBpDawYiEa06nGKQ,UC_K5FlCkBpDawYiEa06nGKQ
Oby7NvVBYew4Ra4nllG-Mhpfl6fa0aMQqQF0V8qSpNs,2013-10-20T03:45:09,2013-10-20T03:45:09,fucking creepy as ...,fucking creepy as sound﻿,24,0,JTFORTHEWIN,JTFORTHEWIN,UCt9mZOBDejyVznic7o1hrlA
Oby7NvVBYew9n-p5FpuwrjB9JI4FiPHfIjjkxkEVGL8,2013-10-20T04:31:36,2013-10-20T04:31:36,well its a jamming ...,well its a jamming device﻿ that is using sound to disrupt mechanical things I think,83,0,SolidWorldGamerz,x7N3jtbg3qRyO-MJkCEOIQ,UCx7N3jtbg3qRyO-MJkCEOIQ
Oby7NvVBYez8htDomWn7VSpimpw42j-lfkA4HGAya-Y,2013-10-20T03:40:32,2013-10-20T03:40:32,Aliens run Rockstar ...,Aliens run Rockstar. They are planning something horrible for our bum holes. They will play a song through﻿ GTA one day that will kill us all. JK.,146,0,Jeff B,FGBclips,UCx7cNj8x0I8qWcdC7rF8BFg
Oby7NvVBYeyofhlKbwWJc0hKFGmudkzFvWZRGRCZwUc,2013-10-20T08:07:12,2013-10-20T08:07:12,They have﻿ ...,They have﻿ something to do with the Rememberthe13th??,53,0,( ͡° ͜ʖ ͡°),rafajoerman,UCGCY0ULGN2ciEwG5AZde5EQ
Oby7NvVBYeyHiNq-AGrgoIW4Zi8Z02rWnhFvjkzh4b8,2013-10-20T03:28:27,2013-10-20T03:28:27,Haha  really﻿,Haha  really﻿,13,0,Twebet,Twebet,UC2W24e1bjMaBtPcYB612tYw
Oby7NvVBYexIECyIieQzO-QjHVpG3Zs-e5UgepR7ewg,2013-10-20T03:25:51,2013-10-20T03:25:51,Waisteeeeeeeeeee﻿,Waisteeeeeeeeeee﻿,17,0,PUSH050RaLo,PUSH050RaLo,UCHLHknBuf_gRxgay9-lQT3g
Oby7NvVBYexX17hzxcsSSb9I-HHt0frmx2iKeOfLqBY,2013-10-20T03:21:13,2013-10-20T03:21:13,skrillex﻿,skrillex﻿,9,0,metallicakevin1,metallicakevin1,UCbGPVC9hQnicb3_MZFDYxCg
Oby7NvVBYezdyWv5Mk2uYsvKI-DPeCSxDSQS3nbxjgE,2013-10-20T03:17:28,2013-10-20T03:17:28,Gta﻿ 6 = slender man,Gta﻿ 6 = slender man,20,0,Ron Joshua,kvwCOsQq1EV9NF2c_PDeZw,UCkvwCOsQq1EV9NF2c_PDeZw
Oby7NvVBYez3FhbNFYrk1ZBOL7XcnqmPRi0z28AORoc,2013-10-20T03:05:42,2013-10-20T03:05:42,Can you find﻿ this ...,Can you find﻿ this online?,26,0,CruuushaL,CruuushaL,UCdLs2Q7PcYDs-QIyApgIDWg
